frame_id,filename,objects
115047,fa882200ef1e2eaf,"[{'class_name': 'Land vehicle', 'realtive_size': 0.100429330298, 'confidence_val': 0.461243}, {'class_name': 'Vehicle', 'realtive_size': 0.100429330298, 'confidence_val': 0.967652}, {'class_name': 'Car', 'realtive_size': 0.100429330298, 'confidence_val': 0.568965}, {'class_name': 'Land vehicle', 'realtive_size': 0.00936607744, 'confidence_val': 0.419734}, {'class_name': 'Vehicle', 'realtive_size': 0.00936607744, 'confidence_val': 0.538228}, {'class_name': 'Car', 'realtive_size': 0.00936607744, 'confidence_val': 0.314417}, {'class_name': 'Building', 'realtive_size': 0.38763868256100004, 'confidence_val': 0.373338}, {'class_name': 'Vehicle', 'realtive_size': 0.00684310743, 'confidence_val': 0.287681}, {'class_name': 'Plant', 'realtive_size': 0.028244791007999998, 'confidence_val': 0.433964}, {'class_name': 'Tree', 'realtive_size': 0.028244791007999998, 'confidence_val': 0.36544}]"
115050,fa8967fbfaa9be4b,"[{'class_name': 'Building', 'realtive_size': 0.479777336266, 'confidence_val': 0.456696}]"
115088,fa9bd048266721c4,"[{'class_name': 'Building', 'realtive_size': 0.31718691312, 'confidence_val': 0.268494}, {'class_name': 'Plant', 'realtive_size': 0.482992038039, 'confidence_val': 0.440151}, {'class_name': 'Tree', 'realtive_size': 0.482992038039, 'confidence_val': 0.294963}, {'class_name': 'Person', 'realtive_size': 0.014874263084999999, 'confidence_val': 0.324027}]"
115102,faa1ce0bd2016866,"[{'class_name': 'House', 'realtive_size': 0.040049186214, 'confidence_val': 0.303574}, {'class_name': 'Building', 'realtive_size': 0.040049186214, 'confidence_val': 0.438039}, {'class_name': 'House', 'realtive_size': 0.09348637411399999, 'confidence_val': 0.275039}, {'class_name': 'Building', 'realtive_size': 0.09348637411399999, 'confidence_val': 0.437927}]"
115110,faa6fbcdfd42c1e2,"[{'class_name': 'House', 'realtive_size': 0.638837179456, 'confidence_val': 0.251309}, {'class_name': 'Building', 'realtive_size': 0.638837179456, 'confidence_val': 0.597749}, {'class_name': 'Plant', 'realtive_size': 0.22173660706499998, 'confidence_val': 0.257815}, {'class_name': 'Door', 'realtive_size': 0.02828900712, 'confidence_val': 0.289907}]"
115111,faa7031c2a147daf,"[{'class_name': 'Building', 'realtive_size': 0.20528784383999998, 'confidence_val': 0.504843}, {'class_name': 'Plant', 'realtive_size': 0.13979477671600002, 'confidence_val': 0.503016}, {'class_name': 'Tree', 'realtive_size': 0.13979477671600002, 'confidence_val': 0.384764}]"
115127,faae58af6064fcfa,"[{'class_name': 'Building', 'realtive_size': 0.089492618538, 'confidence_val': 0.481154}]"
115136,fab4f849aeb20c2d,"[{'class_name': 'Land vehicle', 'realtive_size': 0.02369640944, 'confidence_val': 0.448443}, {'class_name': 'Vehicle', 'realtive_size': 0.02369640944, 'confidence_val': 0.780489}, {'class_name': 'Car', 'realtive_size': 0.02369640944, 'confidence_val': 0.408389}, {'class_name': 'Building', 'realtive_size': 0.5546600869589999, 'confidence_val': 0.742035}, {'class_name': 'Plant', 'realtive_size': 0.076117051681, 'confidence_val': 0.277585}]"
115153,fababa926c6000d5,"[{'class_name': 'Building', 'realtive_size': 0.46090638575, 'confidence_val': 0.697641}, {'class_name': 'Plant', 'realtive_size': 0.11950461882000002, 'confidence_val': 0.257091}, {'class_name': 'Plant', 'realtive_size': 0.084127201452, 'confidence_val': 0.250723}]"
115172,fac4a100888ddacb,"[{'class_name': 'Building', 'realtive_size': 0.093660605744, 'confidence_val': 0.314862}, {'class_name': 'Plant', 'realtive_size': 0.35292557288799997, 'confidence_val': 0.323131}]"
115176,fac8a719151e2447,"[{'class_name': 'Building', 'realtive_size': 0.86788929409, 'confidence_val': 0.365572}, {'class_name': 'Building', 'realtive_size': 0.165385688504, 'confidence_val': 0.297287}]"
115201,fadb49ff4cf4ba11,"[{'class_name': 'Building', 'realtive_size': 0.79567689067, 'confidence_val': 0.768239}]"
115207,fade4cdc322e2ed7,"[{'class_name': 'Building', 'realtive_size': 0.612185613816, 'confidence_val': 0.376737}]"
115237,faf0a3cfab7e15fc,"[{'class_name': 'Building', 'realtive_size': 0.715678343415, 'confidence_val': 0.570044}]"
115247,faf654455c532577,"[{'class_name': 'Building', 'realtive_size': 0.9791545019879999, 'confidence_val': 0.254918}]"
115251,faf8daccf211bbfe,"[{'class_name': 'Building', 'realtive_size': 0.281112697756, 'confidence_val': 0.314082}, {'class_name': 'Plant', 'realtive_size': 0.11158691517899999, 'confidence_val': 0.615546}, {'class_name': 'Tree', 'realtive_size': 0.11158691517899999, 'confidence_val': 0.371095}, {'class_name': 'Plant', 'realtive_size': 0.1140133185, 'confidence_val': 0.428486}, {'class_name': 'Tree', 'realtive_size': 0.1140133185, 'confidence_val': 0.29185}]"
115258,fafd26eff433017c,"[{'class_name': 'Building', 'realtive_size': 0.440738674305, 'confidence_val': 0.387846}, {'class_name': 'Plant', 'realtive_size': 0.0206380528, 'confidence_val': 0.292571}, {'class_name': 'Plant', 'realtive_size': 0.021451657584, 'confidence_val': 0.255095}]"
115281,fb0663e3d4a9d57b,"[{'class_name': 'Building', 'realtive_size': 0.014974627531, 'confidence_val': 0.331689}, {'class_name': 'Building', 'realtive_size': 0.087310019582, 'confidence_val': 0.26895}, {'class_name': 'Plant', 'realtive_size': 0.019042683192, 'confidence_val': 0.384266}, {'class_name': 'Tree', 'realtive_size': 0.019042683192, 'confidence_val': 0.319584}]"
115288,fb0aee6d5d1b291f,"[{'class_name': 'Furniture', 'realtive_size': 0.09087698404800001, 'confidence_val': 0.558409}, {'class_name': 'House', 'realtive_size': 1.32569027689, 'confidence_val': 0.300324}, {'class_name': 'Building', 'realtive_size': 1.32569027689, 'confidence_val': 0.609199}]"
115292,fb0d48654b0ffb11,"[{'class_name': 'Building', 'realtive_size': 0.502362189896, 'confidence_val': 0.279339}]"
115331,fb225c41307f35af,"[{'class_name': 'Land vehicle', 'realtive_size': 0.009182641481999999, 'confidence_val': 0.521993}, {'class_name': 'Vehicle', 'realtive_size': 0.009182641481999999, 'confidence_val': 0.652256}, {'class_name': 'Car', 'realtive_size': 0.009182641481999999, 'confidence_val': 0.430883}, {'class_name': 'Land vehicle', 'realtive_size': 0.014845904952, 'confidence_val': 0.422997}, {'class_name': 'Vehicle', 'realtive_size': 0.014845904952, 'confidence_val': 0.563619}, {'class_name': 'Car', 'realtive_size': 0.014845904952, 'confidence_val': 0.376621}, {'class_name': 'Land vehicle', 'realtive_size': 0.011424090112000001, 'confidence_val': 0.363187}, {'class_name': 'Vehicle', 'realtive_size': 0.011424090112000001, 'confidence_val': 0.518936}, {'class_name': 'Car', 'realtive_size': 0.011424090112000001, 'confidence_val': 0.272487}, {'class_name': 'Building', 'realtive_size': 0.272450882986, 'confidence_val': 0.590159}, {'class_name': 'House', 'realtive_size': 0.10673216963499998, 'confidence_val': 0.337651}, {'class_name': 'Building', 'realtive_size': 0.10673216963499998, 'confidence_val': 0.531464}, {'class_name': 'Vehicle', 'realtive_size': 0.012566739802, 'confidence_val': 0.258385}]"
115343,fb28044fad577fa9,"[{'class_name': 'Building', 'realtive_size': 0.832332859659, 'confidence_val': 0.669185}]"
115349,fb297306e8d15376,"[{'class_name': 'Human face', 'realtive_size': 0.0704913069, 'confidence_val': 0.460854}, {'class_name': 'Sculpture', 'realtive_size': 0.75696995277, 'confidence_val': 0.653841}, {'class_name': 'Person', 'realtive_size': 0.84051721215, 'confidence_val': 0.458654}]"
115366,fb3248914f0c16b8,"[{'class_name': 'Building', 'realtive_size': 0.701314845434, 'confidence_val': 0.528144}, {'class_name': 'Vehicle', 'realtive_size': 0.024115419040000002, 'confidence_val': 0.460094}]"
115377,fb3aafae95ddbff6,"[{'class_name': 'Building', 'realtive_size': 0.9136047683840001, 'confidence_val': 0.631774}]"
115379,fb3bc9dcf24d1e00,"[{'class_name': 'Building', 'realtive_size': 0.745328485218, 'confidence_val': 0.413008}, {'class_name': 'Plant', 'realtive_size': 0.318964367712, 'confidence_val': 0.330159}, {'class_name': 'Tree', 'realtive_size': 0.318964367712, 'confidence_val': 0.288763}]"
115383,fb3e9790ea9851ff,"[{'class_name': 'Land vehicle', 'realtive_size': 0.020909015477999997, 'confidence_val': 0.399499}, {'class_name': 'Vehicle', 'realtive_size': 0.020909015477999997, 'confidence_val': 0.713082}, {'class_name': 'Car', 'realtive_size': 0.020909015477999997, 'confidence_val': 0.301148}, {'class_name': 'House', 'realtive_size': 0.31556819324100005, 'confidence_val': 0.256558}, {'class_name': 'Building', 'realtive_size': 0.31556819324100005, 'confidence_val': 0.580653}, {'class_name': 'House', 'realtive_size': 0.112987680758, 'confidence_val': 0.275744}, {'class_name': 'Building', 'realtive_size': 0.112987680758, 'confidence_val': 0.351203}]"
115398,fb450b3d7a51cbbb,"[{'class_name': 'Building', 'realtive_size': 1.006780012337, 'confidence_val': 0.642516}]"
115407,fb4ab8b0025274f0,"[{'class_name': 'Plant', 'realtive_size': 0.071976897276, 'confidence_val': 0.59206}, {'class_name': 'Tree', 'realtive_size': 0.071976897276, 'confidence_val': 0.505811}]"
115408,fb4b5e55dced4090,"[{'class_name': 'Building', 'realtive_size': 0.517987437068, 'confidence_val': 0.294494}, {'class_name': 'Plant', 'realtive_size': 0.06262699415, 'confidence_val': 0.422083}, {'class_name': 'Tree', 'realtive_size': 0.06262699415, 'confidence_val': 0.287873}]"
115426,fb55ecf6398fb2ef,"[{'class_name': 'Building', 'realtive_size': 0.6616284540840001, 'confidence_val': 0.640914}, {'class_name': 'Plant', 'realtive_size': 0.105562135012, 'confidence_val': 0.435943}, {'class_name': 'Tree', 'realtive_size': 0.105562135012, 'confidence_val': 0.323797}]"
115432,fb5b69fcb5b439b7,"[{'class_name': 'Building', 'realtive_size': 0.8883876309659999, 'confidence_val': 0.313316}]"
115438,fb5db7cdf4af5333,"[{'class_name': 'Building', 'realtive_size': 0.8936164173160001, 'confidence_val': 0.515978}]"
115441,fb5f26fe22d53016,"[{'class_name': 'Human face', 'realtive_size': 0.2865485133, 'confidence_val': 0.464982}, {'class_name': 'Clothing', 'realtive_size': 0.501206058675, 'confidence_val': 0.322287}, {'class_name': 'Person', 'realtive_size': 1.0256257236159998, 'confidence_val': 0.626285}, {'class_name': 'Sculpture', 'realtive_size': 1.0256257236159998, 'confidence_val': 0.641817}]"
115446,fb6197f351001fbf,"[{'class_name': 'Building', 'realtive_size': 0.716251640946, 'confidence_val': 0.576229}]"
115450,fb65da80b0a2b6d9,"[{'class_name': 'Building', 'realtive_size': 0.85910971632, 'confidence_val': 0.466021}]"
115485,fb75cbc9cb37514f,"[{'class_name': 'Plant', 'realtive_size': 0.013021356308, 'confidence_val': 0.594855}, {'class_name': 'Tree', 'realtive_size': 0.013021356308, 'confidence_val': 0.53792}, {'class_name': 'Plant', 'realtive_size': 0.139606378162, 'confidence_val': 0.437769}, {'class_name': 'Tree', 'realtive_size': 0.139606378162, 'confidence_val': 0.268242}]"
115537,fb9641e5c10dbb3e,"[{'class_name': 'Building', 'realtive_size': 0.6431355917, 'confidence_val': 0.494916}, {'class_name': 'Plant', 'realtive_size': 0.068533089443, 'confidence_val': 0.454371}, {'class_name': 'Tree', 'realtive_size': 0.068533089443, 'confidence_val': 0.340239}]"
115553,fb9ef43231fa0e3b,"[{'class_name': 'Building', 'realtive_size': 0.6077589307019999, 'confidence_val': 0.306175}]"
115561,fba30b9dde2e5fe1,"[{'class_name': 'Furniture', 'realtive_size': 0.023992578125, 'confidence_val': 0.326185}, {'class_name': 'Building', 'realtive_size': 1.053820424655, 'confidence_val': 0.483137}, {'class_name': 'Person', 'realtive_size': 0.003068461998, 'confidence_val': 0.325895}, {'class_name': 'Person', 'realtive_size': 0.003845353204, 'confidence_val': 0.298632}]"
115563,fba4a3d57f10670d,"[{'class_name': 'Building', 'realtive_size': 0.905499666765, 'confidence_val': 0.375205}]"
115569,fba95fbebe5aeb78,"[{'class_name': 'Building', 'realtive_size': 1.056666961648, 'confidence_val': 0.266933}, {'class_name': 'Sculpture', 'realtive_size': 0.09671221402199999, 'confidence_val': 0.331939}]"
115596,fbb99f83e06f2868,"[{'class_name': 'Building', 'realtive_size': 1.07129813826, 'confidence_val': 0.555321}, {'class_name': 'Plant', 'realtive_size': 0.120768632854, 'confidence_val': 0.261998}]"
115598,fbba3f9699f03054,"[{'class_name': 'Building', 'realtive_size': 0.414069031915, 'confidence_val': 0.529402}, {'class_name': 'Plant', 'realtive_size': 0.019192611236000003, 'confidence_val': 0.26535}]"
115615,fbc8bec990f7afbb,"[{'class_name': 'Building', 'realtive_size': 0.05548131304199999, 'confidence_val': 0.415019}, {'class_name': 'Building', 'realtive_size': 0.35396110662, 'confidence_val': 0.333008}, {'class_name': 'Plant', 'realtive_size': 0.298889756401, 'confidence_val': 0.345906}, {'class_name': 'Tree', 'realtive_size': 0.298889756401, 'confidence_val': 0.27358}]"
115638,fbd2c1cc189de9c1,"[{'class_name': 'Building', 'realtive_size': 0.96766211452, 'confidence_val': 0.684971}]"
115647,fbd741d708c6a5d5,"[{'class_name': 'Building', 'realtive_size': 0.950985934253, 'confidence_val': 0.423928}]"
115652,fbd80e335fc58689,"[{'class_name': 'Building', 'realtive_size': 0.316883114884, 'confidence_val': 0.329201}]"
115663,fbdba19d4d6f96d6,"[{'class_name': 'Building', 'realtive_size': 0.134177407364, 'confidence_val': 0.32993}, {'class_name': 'Plant', 'realtive_size': 0.06320151482, 'confidence_val': 0.299021}]"
115665,fbdc4644111c27c5,"[{'class_name': 'Building', 'realtive_size': 0.866991004482, 'confidence_val': 0.52808}, {'class_name': 'Plant', 'realtive_size': 0.271524736578, 'confidence_val': 0.253005}]"
115670,fbde3da29e457456,"[{'class_name': 'Building', 'realtive_size': 0.798169971951, 'confidence_val': 0.634062}]"
115680,fbe223904350e378,"[{'class_name': 'Building', 'realtive_size': 1.06608647067, 'confidence_val': 0.31139}]"
115682,fbe25423455407c2,"[{'class_name': 'Building', 'realtive_size': 0.10019863294, 'confidence_val': 0.345826}, {'class_name': 'Person', 'realtive_size': 0.022296253601000002, 'confidence_val': 0.501889}, {'class_name': 'Person', 'realtive_size': 0.004748056056, 'confidence_val': 0.454794}, {'class_name': 'Person', 'realtive_size': 0.01610695746, 'confidence_val': 0.452796}, {'class_name': 'Person', 'realtive_size': 0.00711203953, 'confidence_val': 0.421615}, {'class_name': 'Person', 'realtive_size': 0.013081319735, 'confidence_val': 0.380678}, {'class_name': 'Person', 'realtive_size': 0.021637093944, 'confidence_val': 0.311899}, {'class_name': 'Person', 'realtive_size': 0.003484520436, 'confidence_val': 0.290858}, {'class_name': 'Person', 'realtive_size': 0.06017227208, 'confidence_val': 0.256595}]"
115688,fbe45c2d0f0eebaf,"[{'class_name': 'Building', 'realtive_size': 0.396435157016, 'confidence_val': 0.307912}]"
115697,fbe9062d09e0c33e,"[{'class_name': 'Land vehicle', 'realtive_size': 0.038521972950999996, 'confidence_val': 0.356014}, {'class_name': 'Vehicle', 'realtive_size': 0.038521972950999996, 'confidence_val': 0.872018}, {'class_name': 'Car', 'realtive_size': 0.038521972950999996, 'confidence_val': 0.342091}, {'class_name': 'Building', 'realtive_size': 0.156585672299, 'confidence_val': 0.283564}, {'class_name': 'Vehicle', 'realtive_size': 0.030401143704999998, 'confidence_val': 0.280321}, {'class_name': 'Plant', 'realtive_size': 0.08918708684400001, 'confidence_val': 0.521625}, {'class_name': 'Tree', 'realtive_size': 0.08918708684400001, 'confidence_val': 0.344465}, {'class_name': 'Plant', 'realtive_size': 0.318672424811, 'confidence_val': 0.501965}]"
115705,fbefc65f78dec517,"[{'class_name': 'Land vehicle', 'realtive_size': 0.069519201642, 'confidence_val': 0.450265}, {'class_name': 'Vehicle', 'realtive_size': 0.069519201642, 'confidence_val': 0.811047}, {'class_name': 'Car', 'realtive_size': 0.069519201642, 'confidence_val': 0.405559}, {'class_name': 'Land vehicle', 'realtive_size': 0.019491785154, 'confidence_val': 0.305873}, {'class_name': 'Vehicle', 'realtive_size': 0.019491785154, 'confidence_val': 0.400615}, {'class_name': 'Car', 'realtive_size': 0.019491785154, 'confidence_val': 0.261606}, {'class_name': 'Building', 'realtive_size': 0.22994813166400002, 'confidence_val': 0.292729}, {'class_name': 'Wheel', 'realtive_size': 0.004016393976, 'confidence_val': 0.270093}]"
115706,fbf02601374522ac,"[{'class_name': 'Building', 'realtive_size': 0.48583940908799994, 'confidence_val': 0.346158}, {'class_name': 'Plant', 'realtive_size': 0.05845592775000001, 'confidence_val': 0.46173}, {'class_name': 'Tree', 'realtive_size': 0.05845592775000001, 'confidence_val': 0.26141}, {'class_name': 'Person', 'realtive_size': 0.014000805855, 'confidence_val': 0.402591}]"
115711,fbf138483c09de27,"[{'class_name': 'Building', 'realtive_size': 0.13195935192, 'confidence_val': 0.283632}, {'class_name': 'Land vehicle', 'realtive_size': 0.005735275533, 'confidence_val': 0.371339}, {'class_name': 'Vehicle', 'realtive_size': 0.005735275533, 'confidence_val': 0.543242}]"
115730,fbf86c3adecdb989,"[{'class_name': 'Building', 'realtive_size': 0.432216451465, 'confidence_val': 0.784737}]"
115734,fbf920ce3f2e0af8,"[{'class_name': 'Toy', 'realtive_size': 1.185704690352, 'confidence_val': 0.304074}, {'class_name': 'Building', 'realtive_size': 1.185704690352, 'confidence_val': 0.414749}, {'class_name': 'Toy', 'realtive_size': 0.089194650336, 'confidence_val': 0.513147}, {'class_name': 'Balloon', 'realtive_size': 0.089194650336, 'confidence_val': 0.425667}]"
115736,fbfb39f8a39e534f,"[{'class_name': 'Building', 'realtive_size': 0.76138073394, 'confidence_val': 0.801774}, {'class_name': 'Wheel', 'realtive_size': 0.005761825220000001, 'confidence_val': 0.302867}]"
115740,fc012a4f4b8df0b4,"[{'class_name': 'Land vehicle', 'realtive_size': 0.010065798015999999, 'confidence_val': 0.535712}, {'class_name': 'Vehicle', 'realtive_size': 0.010065798015999999, 'confidence_val': 0.630743}, {'class_name': 'Car', 'realtive_size': 0.010065798015999999, 'confidence_val': 0.462249}, {'class_name': 'Land vehicle', 'realtive_size': 0.017672103339000003, 'confidence_val': 0.320062}, {'class_name': 'Vehicle', 'realtive_size': 0.017672103339000003, 'confidence_val': 0.705123}, {'class_name': 'Car', 'realtive_size': 0.017672103339000003, 'confidence_val': 0.293957}, {'class_name': 'Building', 'realtive_size': 0.9407768455469999, 'confidence_val': 0.584491}, {'class_name': 'Building', 'realtive_size': 0.029222927845000003, 'confidence_val': 0.455414}]"
115766,fc158ad904813655,"[{'class_name': 'Building', 'realtive_size': 0.31496494540799996, 'confidence_val': 0.26544}, {'class_name': 'Vehicle', 'realtive_size': 0.0055482249029999995, 'confidence_val': 0.258344}, {'class_name': 'Vehicle', 'realtive_size': 0.005784246804, 'confidence_val': 0.258}, {'class_name': 'Plant', 'realtive_size': 0.081563132532, 'confidence_val': 0.406269}, {'class_name': 'Tree', 'realtive_size': 0.081563132532, 'confidence_val': 0.329007}]"
115780,fc1b6f3938933c96,"[{'class_name': 'Building', 'realtive_size': 1.024614822525, 'confidence_val': 0.427369}]"
115784,fc1d9e7c8214d42d,"[{'class_name': 'Land vehicle', 'realtive_size': 0.027200652120000002, 'confidence_val': 0.371426}, {'class_name': 'Vehicle', 'realtive_size': 0.027200652120000002, 'confidence_val': 0.88936}, {'class_name': 'Car', 'realtive_size': 0.027200652120000002, 'confidence_val': 0.36554}, {'class_name': 'Building', 'realtive_size': 0.21487088497199996, 'confidence_val': 0.315322}, {'class_name': 'Plant', 'realtive_size': 0.008636686289, 'confidence_val': 0.328858}, {'class_name': 'Tree', 'realtive_size': 0.008636686289, 'confidence_val': 0.276402}, {'class_name': 'Plant', 'realtive_size': 0.12157637829000001, 'confidence_val': 0.450359}]"
115785,fc1dd78f50ea5d59,"[{'class_name': 'Building', 'realtive_size': 0.934356432604, 'confidence_val': 0.522703}]"
115789,fc21b334a3f00f92,"[{'class_name': 'Building', 'realtive_size': 0.080247500704, 'confidence_val': 0.283205}, {'class_name': 'Plant', 'realtive_size': 0.04561470056, 'confidence_val': 0.377763}, {'class_name': 'Tree', 'realtive_size': 0.04561470056, 'confidence_val': 0.281293}, {'class_name': 'Plant', 'realtive_size': 0.016077102953, 'confidence_val': 0.264712}]"
115841,fc3b29396960a8ca,"[{'class_name': 'Building', 'realtive_size': 0.30914107419000003, 'confidence_val': 0.352163}]"
115847,fc3f99c0d7310178,"[{'class_name': 'Building', 'realtive_size': 0.18427743075, 'confidence_val': 0.763988}]"
115851,fc410fea736f5d91,"[{'class_name': 'Building', 'realtive_size': 1.018678648744, 'confidence_val': 0.350618}, {'class_name': 'Vehicle', 'realtive_size': 0.020193743389000002, 'confidence_val': 0.596225}]"
115860,fc4324c0efd5ce46,"[{'class_name': 'Building', 'realtive_size': 0.7299764212859999, 'confidence_val': 0.526272}]"
115865,fc43c5e6e880c7d7,"[{'class_name': 'Plant', 'realtive_size': 0.06462174849, 'confidence_val': 0.721972}, {'class_name': 'Tree', 'realtive_size': 0.06462174849, 'confidence_val': 0.515775}, {'class_name': 'Plant', 'realtive_size': 0.07256946576, 'confidence_val': 0.634052}, {'class_name': 'Tree', 'realtive_size': 0.07256946576, 'confidence_val': 0.486326}]"
115872,fc471463e1d3d405,"[{'class_name': 'Building', 'realtive_size': 0.344871179739, 'confidence_val': 0.309687}]"
115881,fc4d2cbcef593f26,"[{'class_name': 'Land vehicle', 'realtive_size': 0.06377557136400001, 'confidence_val': 0.363634}, {'class_name': 'Vehicle', 'realtive_size': 0.06377557136400001, 'confidence_val': 0.9008}, {'class_name': 'Car', 'realtive_size': 0.06377557136400001, 'confidence_val': 0.328146}, {'class_name': 'Building', 'realtive_size': 0.171892004661, 'confidence_val': 0.319916}, {'class_name': 'Plant', 'realtive_size': 0.030269892743, 'confidence_val': 0.279288}]"
115883,fc50f84147144b54,"[{'class_name': 'Building', 'realtive_size': 0.19011987333, 'confidence_val': 0.333296}]"
115889,fc5337ebe372efb4,"[{'class_name': 'Building', 'realtive_size': 0.501832047808, 'confidence_val': 0.333367}]"
115892,fc554b1e9342740e,"[{'class_name': 'Building', 'realtive_size': 0.45041403224, 'confidence_val': 0.434123}]"
115901,fc5c0d86196d42fe,"[{'class_name': 'Building', 'realtive_size': 0.486981798294, 'confidence_val': 0.276552}]"
115906,fc5f38261aab99cc,"[{'class_name': 'Building', 'realtive_size': 0.491435439224, 'confidence_val': 0.495469}, {'class_name': 'Building', 'realtive_size': 0.314393941166, 'confidence_val': 0.308314}]"
115909,fc60e9165367af01,"[{'class_name': 'House', 'realtive_size': 1.0136397742180001, 'confidence_val': 0.264958}, {'class_name': 'Building', 'realtive_size': 1.0136397742180001, 'confidence_val': 0.786193}]"
115919,fc66be241be779bf,"[{'class_name': 'Building', 'realtive_size': 0.266908998455, 'confidence_val': 0.264777}, {'class_name': 'Vehicle', 'realtive_size': 0.008746395419999999, 'confidence_val': 0.43504}, {'class_name': 'Vehicle', 'realtive_size': 0.008633317542, 'confidence_val': 0.365221}]"
115934,fc6faa099f0a3326,"[{'class_name': 'Building', 'realtive_size': 0.270635619572, 'confidence_val': 0.269188}, {'class_name': 'Plant', 'realtive_size': 0.19435568961599997, 'confidence_val': 0.325023}]"
115935,fc7011862113cddf,"[{'class_name': 'Building', 'realtive_size': 0.688723484992, 'confidence_val': 0.633872}]"
115942,fc7247f9eae36273,"[{'class_name': 'House', 'realtive_size': 0.080848604916, 'confidence_val': 0.289043}, {'class_name': 'Building', 'realtive_size': 0.080848604916, 'confidence_val': 0.480726}, {'class_name': 'Building', 'realtive_size': 0.12871240229099998, 'confidence_val': 0.405331}]"
115951,fc76f42f5f20139f,"[{'class_name': 'Building', 'realtive_size': 0.498319238433, 'confidence_val': 0.483985}]"
115970,fc80ea54db6ff917,"[{'class_name': 'Building', 'realtive_size': 0.021813184536, 'confidence_val': 0.261116}, {'class_name': 'Plant', 'realtive_size': 0.1551348986, 'confidence_val': 0.664086}, {'class_name': 'Tree', 'realtive_size': 0.1551348986, 'confidence_val': 0.316766}]"
116006,fc9964a43233b1d5,"[{'class_name': 'Building', 'realtive_size': 0.22756588365000002, 'confidence_val': 0.42616}, {'class_name': 'Building', 'realtive_size': 0.11044916924999999, 'confidence_val': 0.349565}]"
116011,fc9ef8c944fdf15e,"[{'class_name': 'Building', 'realtive_size': 0.20030091186, 'confidence_val': 0.552293}, {'class_name': 'Plant', 'realtive_size': 0.072860243049, 'confidence_val': 0.333022}]"
116014,fc9f5a7e9a997d33,"[{'class_name': 'Land vehicle', 'realtive_size': 0.033770770224000005, 'confidence_val': 0.491383}, {'class_name': 'Vehicle', 'realtive_size': 0.033770770224000005, 'confidence_val': 0.628045}, {'class_name': 'Car', 'realtive_size': 0.033770770224000005, 'confidence_val': 0.402023}, {'class_name': 'Building', 'realtive_size': 0.634221885214, 'confidence_val': 0.501957}]"
116032,fcac1a38fa21aa79,"[{'class_name': 'Building', 'realtive_size': 0.501394944624, 'confidence_val': 0.582309}]"
116037,fcae24ff5e97a6c5,"[{'class_name': 'Building', 'realtive_size': 1.0678101338, 'confidence_val': 0.319253}, {'class_name': 'Clothing', 'realtive_size': 0.08705841107599999, 'confidence_val': 0.594744}, {'class_name': 'Clothing', 'realtive_size': 0.07435332842499999, 'confidence_val': 0.309912}, {'class_name': 'Clothing', 'realtive_size': 0.007494997775999999, 'confidence_val': 0.271001}, {'class_name': 'Person', 'realtive_size': 0.0135137211, 'confidence_val': 0.383412}, {'class_name': 'Man', 'realtive_size': 0.0135137211, 'confidence_val': 0.267795}, {'class_name': 'Person', 'realtive_size': 0.09748825499399999, 'confidence_val': 0.449009}, {'class_name': 'Man', 'realtive_size': 0.09748825499399999, 'confidence_val': 0.254811}, {'class_name': 'Person', 'realtive_size': 0.098696740665, 'confidence_val': 0.64823}, {'class_name': 'Person', 'realtive_size': 0.0034826558199999996, 'confidence_val': 0.308425}, {'class_name': 'Person', 'realtive_size': 0.004692410429999999, 'confidence_val': 0.304857}, {'class_name': 'Person', 'realtive_size': 0.011109789516, 'confidence_val': 0.297741}, {'class_name': 'Person', 'realtive_size': 0.004413423845, 'confidence_val': 0.254893}]"
116062,fcb7c2c0d9f65370,"[{'class_name': 'Building', 'realtive_size': 0.65702730992, 'confidence_val': 0.63513}]"
116071,fcbd74766337bd61,"[{'class_name': 'Building', 'realtive_size': 1.01441581796, 'confidence_val': 0.687633}]"
116078,fcc21d1aaf386106,"[{'class_name': 'Building', 'realtive_size': 0.28162078724, 'confidence_val': 0.294794}]"
116081,fcc4a07ac6392139,"[{'class_name': 'Land vehicle', 'realtive_size': 0.034320523456, 'confidence_val': 0.379082}, {'class_name': 'Vehicle', 'realtive_size': 0.034320523456, 'confidence_val': 0.480117}, {'class_name': 'Car', 'realtive_size': 0.034320523456, 'confidence_val': 0.369129}, {'class_name': 'Land vehicle', 'realtive_size': 0.078617439216, 'confidence_val': 0.32311}, {'class_name': 'Vehicle', 'realtive_size': 0.078617439216, 'confidence_val': 0.42735}, {'class_name': 'Car', 'realtive_size': 0.078617439216, 'confidence_val': 0.271919}, {'class_name': 'Land vehicle', 'realtive_size': 0.021090961728, 'confidence_val': 0.303961}, {'class_name': 'Vehicle', 'realtive_size': 0.021090961728, 'confidence_val': 0.382801}, {'class_name': 'Car', 'realtive_size': 0.021090961728, 'confidence_val': 0.259085}, {'class_name': 'Building', 'realtive_size': 0.644816833816, 'confidence_val': 0.498966}]"
116083,fcc79561151eac32,"[{'class_name': 'Building', 'realtive_size': 0.82241945576, 'confidence_val': 0.301293}, {'class_name': 'Building', 'realtive_size': 0.186603601796, 'confidence_val': 0.267776}]"
